id,extracted,not_ext_reason,transformed,not_trans_reason,loaded,not_loaded_reason
1199,True,,False,transformation error,False,
1200,True,,False,transformation error,False,
1201,True,,False,transformation error,False,
1202,True,,False,transformation error,False,
1203,True,,False,transformation error,False,
1204,True,,False,transformation error,False,
1205,True,,False,transformation error,False,
1206,True,,False,transformation error,False,
1207,True,,False,transformation error,False,
1208,True,,False,transformation error,False,
1209,True,,False,transformation error,False,
1210,True,,False,transformation error,False,
1211,True,,False,transformation error,False,
1212,True,,False,transformation error,False,
1213,True,,False,transformation error,False,
1214,True,,False,transformation error,False,
1215,True,,False,transformation error,False,
1216,True,,False,transformation error,False,
1217,True,,False,transformation error,False,
1218,True,,False,transformation error,False,
1219,True,,False,transformation error,False,
1220,True,,False,transformation error,False,
1221,True,,False,transformation error,False,
1222,True,,False,transformation error,False,
1223,True,,False,transformation error,False,
1224,True,,False,transformation error,False,
1225,True,,False,transformation error,False,
1226,True,,False,transformation error,False,
1227,True,,False,transformation error,False,
1228,True,,False,transformation error,False,
1229,True,,False,transformation error,False,
1230,True,,False,transformation error,False,
1231,True,,False,transformation error,False,
1232,True,,False,transformation error,False,
1233,True,,False,transformation error,False,
1234,True,,False,transformation error,False,
1235,True,,False,transformation error,False,
1236,True,,False,transformation error,False,
1237,True,,False,transformation error,False,
1238,True,,False,transformation error,False,
1239,True,,False,transformation error,False,
1240,True,,False,transformation error,False,
1241,True,,False,transformation error,False,
1242,True,,False,transformation error,False,
1243,True,,False,transformation error,False,
1244,True,,False,transformation error,False,
1245,True,,False,transformation error,False,
1246,True,,False,transformation error,False,
1247,True,,False,transformation error,False,
1248,True,,False,transformation error,False,
1249,True,,False,transformation error,False,
1250,True,,False,transformation error,False,
1251,True,,False,transformation error,False,
1252,True,,False,transformation error,False,
1253,True,,False,transformation error,False,
1254,True,,False,transformation error,False,
1255,True,,False,transformation error,False,
1256,True,,False,transformation error,False,
1257,True,,False,transformation error,False,
1258,True,,False,transformation error,False,
1260,True,,False,transformation error,False,
1261,True,,False,transformation error,False,
1262,True,,False,transformation error,False,
1263,True,,False,transformation error,False,
1264,True,,False,transformation error,False,
1265,True,,False,transformation error,False,
1266,True,,False,transformation error,False,
1267,True,,False,transformation error,False,
1268,True,,False,transformation error,False,
1269,True,,False,transformation error,False,
1271,True,,False,transformation error,False,
1272,True,,False,transformation error,False,
1274,True,,False,transformation error,False,
1275,True,,False,transformation error,False,
1276,True,,False,transformation error,False,
1277,True,,False,transformation error,False,
1278,True,,False,transformation error,False,
1279,True,,False,transformation error,False,
1280,True,,False,transformation error,False,
1284,True,,False,transformation error,False,
1285,True,,False,transformation error,False,
1286,True,,False,transformation error,False,
1288,True,,False,transformation error,False,
1289,True,,False,transformation error,False,
1290,True,,False,transformation error,False,
1291,True,,False,transformation error,False,
1292,True,,False,transformation error,False,
1293,True,,False,transformation error,False,
1294,True,,False,transformation error,False,
1295,True,,False,transformation error,False,
1296,True,,False,transformation error,False,
1297,True,,False,transformation error,False,
1298,True,,False,transformation error,False,
1299,True,,False,transformation error,False,
1301,True,,False,transformation error,False,
1302,True,,False,transformation error,False,
1310,True,,False,transformation error,False,
1312,True,,False,transformation error,False,
1313,True,,False,transformation error,False,
1314,True,,False,transformation error,False,
1316,True,,False,transformation error,False,
1317,True,,False,transformation error,False,
2393,True,,False,transformation error,False,
2395,True,,False,transformation error,False,
2396,True,,False,transformation error,False,
2399,True,,False,transformation error,False,
2400,True,,False,transformation error,False,
2401,True,,False,transformation error,False,
2402,True,,False,transformation error,False,
2403,True,,False,transformation error,False,
2404,True,,False,transformation error,False,
2406,True,,False,transformation error,False,
2407,True,,False,transformation error,False,
2409,True,,False,transformation error,False,
2412,True,,False,transformation error,False,
2414,True,,False,transformation error,False,
2415,True,,False,transformation error,False,
2416,True,,False,transformation error,False,
2417,True,,False,transformation error,False,
2418,True,,False,transformation error,False,
2419,True,,False,transformation error,False,
2420,True,,False,transformation error,False,
2421,True,,False,transformation error,False,
2422,True,,False,transformation error,False,
2423,True,,False,transformation error,False,
2424,True,,False,transformation error,False,
2425,True,,False,transformation error,False,
2426,True,,False,transformation error,False,
2427,True,,False,transformation error,False,
2428,True,,False,transformation error,False,
2429,True,,False,transformation error,False,
2430,True,,False,transformation error,False,
2433,True,,False,transformation error,False,
2436,True,,False,transformation error,False,
2439,True,,False,transformation error,False,
2446,True,,False,transformation error,False,
2451,True,,False,transformation error,False,
2452,True,,False,transformation error,False,
2453,True,,False,transformation error,False,
2454,True,,False,transformation error,False,
2455,True,,False,transformation error,False,
2456,True,,False,transformation error,False,
2457,True,,False,transformation error,False,
2458,True,,False,transformation error,False,
2459,True,,False,transformation error,False,
2460,True,,False,transformation error,False,
2461,True,,False,transformation error,False,
2466,True,,False,transformation error,False,
2468,True,,False,transformation error,False,
2469,True,,False,transformation error,False,
2470,True,,False,transformation error,False,
2471,True,,False,transformation error,False,
2472,True,,False,transformation error,False,
2473,True,,False,transformation error,False,
2474,True,,False,transformation error,False,
2475,True,,False,transformation error,False,
2477,True,,False,transformation error,False,
2478,True,,False,transformation error,False,
2479,True,,False,transformation error,False,
2480,True,,False,transformation error,False,
2482,True,,False,transformation error,False,
2483,True,,False,transformation error,False,
2484,True,,False,transformation error,False,
2485,True,,False,transformation error,False,
2487,True,,False,transformation error,False,
2488,True,,False,transformation error,False,
2489,True,,False,transformation error,False,
2490,True,,False,transformation error,False,
2491,True,,False,transformation error,False,
2493,True,,False,transformation error,False,
2494,True,,False,transformation error,False,
2495,True,,False,transformation error,False,
2496,True,,False,transformation error,False,
2499,True,,False,transformation error,False,
2500,True,,False,transformation error,False,
2501,True,,False,transformation error,False,
2502,True,,False,transformation error,False,
2503,True,,False,transformation error,False,
2504,True,,False,transformation error,False,
2505,True,,False,transformation error,False,
2506,True,,False,transformation error,False,
2507,True,,False,transformation error,False,
2508,True,,False,transformation error,False,
2509,True,,False,transformation error,False,
2510,True,,False,transformation error,False,
2511,True,,False,transformation error,False,
2512,True,,False,transformation error,False,
2514,True,,False,transformation error,False,
2515,True,,False,transformation error,False,
2516,True,,False,transformation error,False,
2518,True,,False,transformation error,False,
2519,True,,False,transformation error,False,
2520,True,,False,transformation error,False,
2521,True,,False,transformation error,False,
2523,True,,False,transformation error,False,
2524,True,,False,transformation error,False,
2525,True,,False,transformation error,False,
2526,True,,False,transformation error,False,
2527,True,,False,transformation error,False,
2528,True,,False,transformation error,False,
2529,True,,False,transformation error,False,
2530,True,,False,transformation error,False,
2531,True,,False,transformation error,False,
2532,True,,False,transformation error,False,
2533,True,,False,transformation error,False,
2534,True,,False,transformation error,False,
2535,True,,False,transformation error,False,
2536,True,,False,transformation error,False,
2537,True,,False,transformation error,False,
2538,True,,False,transformation error,False,
2539,True,,False,transformation error,False,
2540,True,,False,transformation error,False,
2541,True,,False,transformation error,False,
2542,True,,False,transformation error,False,
2543,True,,False,transformation error,False,
2544,True,,False,transformation error,False,
2545,True,,False,transformation error,False,
2546,True,,False,transformation error,False,
2547,True,,False,transformation error,False,
2548,True,,False,transformation error,False,
2549,True,,False,transformation error,False,
2550,True,,False,transformation error,False,
2551,True,,False,transformation error,False,
2552,True,,False,transformation error,False,
2553,True,,False,transformation error,False,
2554,True,,False,transformation error,False,
2555,True,,False,transformation error,False,
2557,True,,False,transformation error,False,
2558,True,,False,transformation error,False,
2559,True,,False,transformation error,False,
2560,True,,False,transformation error,False,
2562,True,,False,transformation error,False,
2563,True,,False,transformation error,False,
2564,True,,False,transformation error,False,
2565,True,,False,transformation error,False,
2566,True,,False,transformation error,False,
2567,True,,False,transformation error,False,
2568,True,,False,transformation error,False,
2569,True,,False,transformation error,False,
2570,True,,False,transformation error,False,
2571,True,,False,transformation error,False,
2572,True,,False,transformation error,False,
2573,True,,False,transformation error,False,
2574,True,,False,transformation error,False,
2575,True,,False,transformation error,False,
2576,True,,False,transformation error,False,
2577,True,,False,transformation error,False,
2578,True,,False,transformation error,False,
2579,True,,False,transformation error,False,
2580,True,,False,transformation error,False,
2581,True,,False,transformation error,False,
2582,True,,False,transformation error,False,
2583,True,,False,transformation error,False,
2584,True,,False,transformation error,False,
2585,True,,False,transformation error,False,
2586,True,,False,transformation error,False,
2587,True,,False,transformation error,False,
2588,True,,False,transformation error,False,
2589,True,,False,transformation error,False,
2590,True,,False,transformation error,False,
2591,True,,False,transformation error,False,
2592,True,,False,transformation error,False,
2593,True,,False,transformation error,False,
2594,True,,False,transformation error,False,
2595,True,,False,transformation error,False,
2596,True,,False,transformation error,False,
2597,True,,False,transformation error,False,
2598,True,,False,transformation error,False,
2599,True,,False,transformation error,False,
2600,True,,False,transformation error,False,
2601,True,,False,transformation error,False,
2602,True,,False,transformation error,False,
2603,True,,False,transformation error,False,
2604,True,,False,transformation error,False,
2605,True,,False,transformation error,False,
2606,True,,False,transformation error,False,
2607,True,,False,transformation error,False,
2608,True,,False,transformation error,False,
2609,True,,False,transformation error,False,
2610,True,,False,transformation error,False,
2611,True,,False,transformation error,False,
2612,True,,False,transformation error,False,
2613,True,,False,transformation error,False,
2614,True,,False,transformation error,False,
2615,True,,False,transformation error,False,
2616,True,,False,transformation error,False,
2617,True,,False,transformation error,False,
2618,True,,False,transformation error,False,
2619,True,,False,transformation error,False,
2620,True,,False,transformation error,False,
2621,True,,False,transformation error,False,
2622,True,,False,transformation error,False,
2623,True,,False,transformation error,False,
2624,True,,False,transformation error,False,
2625,True,,False,transformation error,False,
2626,True,,False,transformation error,False,
2627,True,,False,transformation error,False,
2628,True,,False,transformation error,False,
2629,True,,False,transformation error,False,
2630,True,,False,transformation error,False,
2631,True,,False,transformation error,False,
2632,True,,False,transformation error,False,
2633,True,,False,transformation error,False,
2634,True,,False,transformation error,False,
2635,True,,False,transformation error,False,
2636,True,,False,transformation error,False,
2637,True,,False,transformation error,False,
2638,True,,False,transformation error,False,
2639,True,,False,transformation error,False,
2640,True,,False,transformation error,False,
2641,True,,False,transformation error,False,
2642,True,,False,transformation error,False,
2643,True,,False,transformation error,False,
2644,True,,False,transformation error,False,
2645,True,,False,transformation error,False,
2646,True,,False,transformation error,False,
2647,True,,False,transformation error,False,
2648,True,,False,transformation error,False,
2649,True,,False,transformation error,False,
2650,True,,False,transformation error,False,
2651,True,,False,transformation error,False,
2652,True,,False,transformation error,False,
2653,True,,False,transformation error,False,
2654,True,,False,transformation error,False,
2655,True,,False,transformation error,False,
2657,True,,False,transformation error,False,
2658,True,,False,transformation error,False,
2659,True,,False,transformation error,False,
2660,True,,False,transformation error,False,
2661,True,,False,transformation error,False,
2662,True,,False,transformation error,False,
2663,True,,False,transformation error,False,
2664,True,,False,transformation error,False,
2665,True,,False,transformation error,False,
2666,True,,False,transformation error,False,
2667,True,,False,transformation error,False,
2668,True,,False,transformation error,False,
2669,True,,False,transformation error,False,
2670,True,,False,transformation error,False,
2671,True,,False,transformation error,False,
2672,True,,False,transformation error,False,
2673,True,,False,transformation error,False,
2674,True,,False,transformation error,False,
2675,True,,False,transformation error,False,
2676,True,,False,transformation error,False,
2678,True,,False,transformation error,False,
2679,True,,False,transformation error,False,
2680,True,,False,transformation error,False,
2681,True,,False,transformation error,False,
2682,True,,False,transformation error,False,
2683,True,,False,transformation error,False,
2684,True,,False,transformation error,False,
2685,True,,False,transformation error,False,
2686,True,,False,transformation error,False,
2687,True,,False,transformation error,False,
2688,True,,False,transformation error,False,
2689,True,,False,transformation error,False,
2690,True,,False,transformation error,False,
2691,True,,False,transformation error,False,
2693,True,,False,transformation error,False,
2694,True,,False,transformation error,False,
2695,True,,False,transformation error,False,
2696,True,,False,transformation error,False,
2697,True,,False,transformation error,False,
2698,True,,False,transformation error,False,
2699,True,,False,transformation error,False,
2700,True,,False,transformation error,False,
2701,True,,False,transformation error,False,
2702,True,,False,transformation error,False,
2704,True,,False,transformation error,False,
2705,True,,False,transformation error,False,
2706,True,,False,transformation error,False,
2707,True,,False,transformation error,False,
2708,True,,False,transformation error,False,
2709,True,,False,transformation error,False,
2710,True,,False,transformation error,False,
2711,True,,False,transformation error,False,
2713,True,,False,transformation error,False,
2714,True,,False,transformation error,False,
2715,True,,False,transformation error,False,
2716,True,,False,transformation error,False,
2717,True,,False,transformation error,False,
2718,True,,False,transformation error,False,
2719,True,,False,transformation error,False,
2720,True,,False,transformation error,False,
2721,True,,False,transformation error,False,
2722,True,,False,transformation error,False,
2723,True,,False,transformation error,False,
2724,True,,False,transformation error,False,
2725,True,,False,transformation error,False,
2727,True,,False,transformation error,False,
2729,True,,False,transformation error,False,
2730,True,,False,transformation error,False,
2731,True,,False,transformation error,False,
2732,True,,False,transformation error,False,
2733,True,,False,transformation error,False,
2734,True,,False,transformation error,False,
2736,True,,False,transformation error,False,
2737,True,,False,transformation error,False,
2738,True,,False,transformation error,False,
2739,True,,False,transformation error,False,
2740,True,,False,transformation error,False,
2741,True,,False,transformation error,False,
2742,True,,False,transformation error,False,
2743,True,,False,transformation error,False,
2744,True,,False,transformation error,False,
2745,True,,False,transformation error,False,
2746,True,,False,transformation error,False,
2747,True,,False,transformation error,False,
2748,True,,False,transformation error,False,
2749,True,,False,transformation error,False,
2750,True,,False,transformation error,False,
2751,True,,False,transformation error,False,
2752,True,,False,transformation error,False,
2753,True,,False,transformation error,False,
2754,True,,False,transformation error,False,
2755,True,,False,transformation error,False,
2756,True,,False,transformation error,False,
2757,True,,False,transformation error,False,
2758,True,,False,transformation error,False,
2759,True,,False,transformation error,False,
2760,True,,False,transformation error,False,
2762,True,,False,transformation error,False,
2763,True,,False,transformation error,False,
2764,True,,False,transformation error,False,
2765,True,,False,transformation error,False,
2766,True,,False,transformation error,False,
2767,True,,False,transformation error,False,
2768,True,,False,transformation error,False,
2769,True,,False,transformation error,False,
2770,True,,False,transformation error,False,
2771,True,,False,transformation error,False,
2773,True,,False,transformation error,False,
2774,True,,False,transformation error,False,
2775,True,,False,transformation error,False,
2776,True,,False,transformation error,False,
2777,True,,False,transformation error,False,
2778,True,,False,transformation error,False,
2779,True,,False,transformation error,False,
2780,True,,False,transformation error,False,
2781,True,,False,transformation error,False,
2782,True,,False,transformation error,False,
2784,True,,False,transformation error,False,
2785,True,,False,transformation error,False,
2786,True,,False,transformation error,False,
2787,True,,False,transformation error,False,
2788,True,,False,transformation error,False,
2789,True,,False,transformation error,False,
2790,True,,False,transformation error,False,
2791,True,,False,transformation error,False,
2792,True,,False,transformation error,False,
2793,True,,False,transformation error,False,
2794,True,,False,transformation error,False,
2795,True,,False,transformation error,False,
2796,True,,False,transformation error,False,
2797,True,,False,transformation error,False,
2798,True,,False,transformation error,False,
2799,True,,False,transformation error,False,
2800,True,,False,transformation error,False,
2801,True,,False,transformation error,False,
2802,True,,False,transformation error,False,
2803,True,,False,transformation error,False,
2804,True,,False,transformation error,False,
2805,True,,False,transformation error,False,
2806,True,,False,transformation error,False,
2807,True,,False,transformation error,False,
2809,True,,False,transformation error,False,
2810,True,,False,transformation error,False,
2811,True,,False,transformation error,False,
2812,True,,False,transformation error,False,
2813,True,,False,transformation error,False,
2814,True,,False,transformation error,False,
2815,True,,False,transformation error,False,
2816,True,,False,transformation error,False,
2817,True,,False,transformation error,False,
2818,True,,False,transformation error,False,
2819,True,,False,transformation error,False,
2820,True,,False,transformation error,False,
2821,True,,False,transformation error,False,
2822,True,,False,transformation error,False,
2823,True,,False,transformation error,False,
2824,True,,False,transformation error,False,
2825,True,,False,transformation error,False,
2826,True,,False,transformation error,False,
2827,True,,False,transformation error,False,
2828,True,,False,transformation error,False,
2829,True,,False,transformation error,False,
2830,True,,False,transformation error,False,
2831,True,,False,transformation error,False,
2832,True,,False,transformation error,False,
2833,True,,False,transformation error,False,
2834,True,,False,transformation error,False,
2835,True,,False,transformation error,False,
2836,True,,False,transformation error,False,
2837,True,,False,transformation error,False,
2838,True,,False,transformation error,False,
2839,True,,False,transformation error,False,
2840,True,,False,transformation error,False,
2841,True,,False,transformation error,False,
2842,True,,False,transformation error,False,
2843,True,,False,transformation error,False,
2844,True,,False,transformation error,False,
2845,True,,False,transformation error,False,
2846,True,,False,transformation error,False,
2847,True,,False,transformation error,False,
2848,True,,False,transformation error,False,
2849,True,,False,transformation error,False,
2850,True,,False,transformation error,False,
2851,True,,False,transformation error,False,
2852,True,,False,transformation error,False,
2853,True,,False,transformation error,False,
2854,True,,False,transformation error,False,
2855,True,,False,transformation error,False,
2856,True,,False,transformation error,False,
2857,True,,False,transformation error,False,
2858,True,,False,transformation error,False,
2859,True,,False,transformation error,False,
2860,True,,False,transformation error,False,
2861,True,,False,transformation error,False,
2862,True,,False,transformation error,False,
2864,True,,False,transformation error,False,
2865,True,,False,transformation error,False,
2866,True,,False,transformation error,False,
2867,True,,False,transformation error,False,
2868,True,,False,transformation error,False,
2869,True,,False,transformation error,False,
2870,True,,False,transformation error,False,
2871,True,,False,transformation error,False,
2872,True,,False,transformation error,False,
2873,True,,False,transformation error,False,
2874,True,,False,transformation error,False,
2875,True,,False,transformation error,False,
2876,True,,False,transformation error,False,
2877,True,,False,transformation error,False,
2878,True,,False,transformation error,False,
2879,True,,False,transformation error,False,
2880,True,,False,transformation error,False,
2881,True,,False,transformation error,False,
2882,True,,False,transformation error,False,
2883,True,,False,transformation error,False,
2884,True,,False,transformation error,False,
2885,True,,False,transformation error,False,
2886,True,,False,transformation error,False,
2887,True,,False,transformation error,False,
2888,True,,False,transformation error,False,
2889,True,,False,transformation error,False,
2891,True,,False,transformation error,False,
2892,True,,False,transformation error,False,
2893,True,,False,transformation error,False,
2894,True,,False,transformation error,False,
2895,True,,False,transformation error,False,
2897,True,,False,transformation error,False,
2898,True,,False,transformation error,False,
2899,True,,False,transformation error,False,
2900,True,,False,transformation error,False,
2901,True,,False,transformation error,False,
2902,True,,False,transformation error,False,
2903,True,,False,transformation error,False,
2904,True,,False,transformation error,False,
2905,True,,False,transformation error,False,
2906,True,,False,transformation error,False,
2907,True,,False,transformation error,False,
2908,True,,False,transformation error,False,
2909,True,,False,transformation error,False,
2910,True,,False,transformation error,False,
2911,True,,False,transformation error,False,
2912,True,,False,transformation error,False,
2913,True,,False,transformation error,False,
2914,True,,False,transformation error,False,
2915,True,,False,transformation error,False,
2916,True,,False,transformation error,False,
2917,True,,False,transformation error,False,
2918,True,,False,transformation error,False,
2920,True,,False,transformation error,False,
2921,True,,False,transformation error,False,
2922,True,,False,transformation error,False,
2923,True,,False,transformation error,False,
2924,True,,False,transformation error,False,
2925,True,,False,transformation error,False,
2926,True,,False,transformation error,False,
2927,True,,False,transformation error,False,
2928,True,,False,transformation error,False,
2929,True,,False,transformation error,False,
2930,True,,False,transformation error,False,
2931,True,,False,transformation error,False,
2932,True,,False,transformation error,False,
2933,True,,False,transformation error,False,
2934,True,,False,transformation error,False,
2935,True,,False,transformation error,False,
2936,True,,False,transformation error,False,
2937,True,,False,transformation error,False,
2938,True,,False,transformation error,False,
2939,True,,False,transformation error,False,
2940,True,,False,transformation error,False,
2941,True,,False,transformation error,False,
2942,True,,False,transformation error,False,
2943,True,,False,transformation error,False,
2944,True,,False,transformation error,False,
2945,True,,False,transformation error,False,
2946,True,,False,transformation error,False,
2947,True,,False,transformation error,False,
2948,True,,False,transformation error,False,
2949,True,,False,transformation error,False,
2950,True,,False,transformation error,False,
2951,True,,False,transformation error,False,
2952,True,,False,transformation error,False,
2953,True,,False,transformation error,False,
2954,True,,False,transformation error,False,
2955,True,,False,transformation error,False,
2956,True,,False,transformation error,False,
2957,True,,False,transformation error,False,
2958,True,,False,transformation error,False,
2959,True,,False,transformation error,False,
2960,True,,False,transformation error,False,
2961,True,,False,transformation error,False,
2962,True,,False,transformation error,False,
2963,True,,False,transformation error,False,
2964,True,,False,transformation error,False,
2965,True,,False,transformation error,False,
2966,True,,False,transformation error,False,
2967,True,,False,transformation error,False,
2968,True,,False,transformation error,False,
2969,True,,False,transformation error,False,
2970,True,,False,transformation error,False,
2971,True,,False,transformation error,False,
2972,True,,False,transformation error,False,
2973,True,,False,transformation error,False,
2974,True,,False,transformation error,False,
2975,True,,False,transformation error,False,
2977,True,,False,transformation error,False,
2978,True,,False,transformation error,False,
2979,True,,False,transformation error,False,
2980,True,,False,transformation error,False,
2981,True,,False,transformation error,False,
2982,True,,False,transformation error,False,
2983,True,,False,transformation error,False,
2984,True,,False,transformation error,False,
2985,True,,False,transformation error,False,
2986,True,,False,transformation error,False,
2987,True,,False,transformation error,False,
2989,True,,False,transformation error,False,
2990,True,,False,transformation error,False,
2991,True,,False,transformation error,False,
2992,True,,False,transformation error,False,
2993,True,,False,transformation error,False,
2995,True,,False,transformation error,False,
2996,True,,False,transformation error,False,
2997,True,,False,transformation error,False,
2998,True,,False,transformation error,False,
2999,True,,False,transformation error,False,
3000,True,,False,transformation error,False,
3003,True,,False,transformation error,False,
3004,True,,False,transformation error,False,
3005,True,,False,transformation error,False,
3006,True,,False,transformation error,False,
3007,True,,False,transformation error,False,
3008,True,,False,transformation error,False,
3009,True,,False,transformation error,False,
3010,True,,False,transformation error,False,
3011,True,,False,transformation error,False,
3012,True,,False,transformation error,False,
3013,True,,False,transformation error,False,
3014,True,,False,transformation error,False,
3015,True,,False,transformation error,False,
3016,True,,False,transformation error,False,
3018,True,,False,transformation error,False,
3019,True,,False,transformation error,False,
3020,True,,False,transformation error,False,
3021,True,,False,transformation error,False,
3022,True,,False,transformation error,False,
3023,True,,False,transformation error,False,
3024,True,,False,transformation error,False,
3025,True,,False,transformation error,False,
3026,True,,False,transformation error,False,
3027,True,,False,transformation error,False,
3028,True,,False,transformation error,False,
3029,True,,False,transformation error,False,
3030,True,,False,transformation error,False,
3031,True,,False,transformation error,False,
3032,True,,False,transformation error,False,
3033,True,,False,transformation error,False,
3034,True,,False,transformation error,False,
3035,True,,False,transformation error,False,
3036,True,,False,transformation error,False,
3037,True,,False,transformation error,False,
3038,True,,False,transformation error,False,
3039,True,,False,transformation error,False,
3040,True,,False,transformation error,False,
3041,True,,False,transformation error,False,
3042,True,,False,transformation error,False,
3043,True,,False,transformation error,False,
3044,True,,False,transformation error,False,
3045,True,,False,transformation error,False,
3046,True,,False,transformation error,False,
3047,True,,False,transformation error,False,
3048,True,,False,transformation error,False,
3049,True,,False,transformation error,False,
3050,True,,False,transformation error,False,
3051,True,,False,transformation error,False,
3052,True,,False,transformation error,False,
3053,True,,False,transformation error,False,
3054,True,,False,transformation error,False,
3055,True,,False,transformation error,False,
3056,True,,False,transformation error,False,
3057,True,,False,transformation error,False,
3058,True,,False,transformation error,False,
3059,True,,False,transformation error,False,
3061,True,,False,transformation error,False,
3062,True,,False,transformation error,False,
3063,True,,False,transformation error,False,
3064,True,,False,transformation error,False,
3065,True,,False,transformation error,False,
3066,True,,False,transformation error,False,
3067,True,,False,transformation error,False,
3068,True,,False,transformation error,False,
3069,True,,False,transformation error,False,
3070,True,,False,transformation error,False,
3071,True,,False,transformation error,False,
3072,True,,False,transformation error,False,
3073,True,,False,transformation error,False,
3074,True,,False,transformation error,False,
3076,True,,False,transformation error,False,
3077,True,,False,transformation error,False,
3078,True,,False,transformation error,False,
3079,True,,False,transformation error,False,
3080,True,,False,transformation error,False,
3081,True,,False,transformation error,False,
3082,True,,False,transformation error,False,
3083,True,,False,transformation error,False,
3084,True,,False,transformation error,False,
3085,True,,False,transformation error,False,
3086,True,,False,transformation error,False,
3087,True,,False,transformation error,False,
3088,True,,False,transformation error,False,
3089,True,,False,transformation error,False,
3090,True,,False,transformation error,False,
3091,True,,False,transformation error,False,
3093,True,,False,transformation error,False,
3094,True,,False,transformation error,False,
3095,True,,False,transformation error,False,
3097,True,,False,transformation error,False,
3098,True,,False,transformation error,False,
3099,True,,False,transformation error,False,
3100,True,,False,transformation error,False,
3101,True,,False,transformation error,False,
3102,True,,False,transformation error,False,
3103,True,,False,transformation error,False,
3104,True,,False,transformation error,False,
3105,True,,False,transformation error,False,
3106,True,,False,transformation error,False,
3107,True,,False,transformation error,False,
3108,True,,False,transformation error,False,
3109,True,,False,transformation error,False,
3110,True,,False,transformation error,False,
3111,True,,False,transformation error,False,
3112,True,,False,transformation error,False,
3113,True,,False,transformation error,False,
3114,True,,False,transformation error,False,
3115,True,,False,transformation error,False,
3116,True,,False,transformation error,False,
3117,True,,False,transformation error,False,
3118,True,,False,transformation error,False,
3119,True,,False,transformation error,False,
3120,True,,False,transformation error,False,
3121,True,,False,transformation error,False,
3122,True,,False,transformation error,False,
3123,True,,False,transformation error,False,
3124,True,,False,transformation error,False,
3125,True,,False,transformation error,False,
3126,True,,False,transformation error,False,
3127,True,,False,transformation error,False,
3128,True,,False,transformation error,False,
3129,True,,False,transformation error,False,
3130,True,,False,transformation error,False,
3131,True,,False,transformation error,False,
3132,True,,False,transformation error,False,
3133,True,,False,transformation error,False,
3134,True,,False,transformation error,False,
3137,True,,False,transformation error,False,
3138,True,,False,transformation error,False,
3139,True,,False,transformation error,False,
3140,True,,False,transformation error,False,
3141,True,,False,transformation error,False,
3142,True,,False,transformation error,False,
3143,True,,False,transformation error,False,
3144,True,,False,transformation error,False,
3145,True,,False,transformation error,False,
3146,True,,False,transformation error,False,
3147,True,,False,transformation error,False,
3148,True,,False,transformation error,False,
3149,True,,False,transformation error,False,
3150,True,,False,transformation error,False,
3151,True,,False,transformation error,False,
3152,True,,False,transformation error,False,
3153,True,,False,transformation error,False,
3154,True,,False,transformation error,False,
3155,True,,False,transformation error,False,
3156,True,,False,transformation error,False,
3157,True,,False,transformation error,False,
3158,True,,False,transformation error,False,
3159,True,,False,transformation error,False,
3160,True,,False,transformation error,False,
3161,True,,False,transformation error,False,
3162,True,,False,transformation error,False,
3163,True,,False,transformation error,False,
3164,True,,False,transformation error,False,
3166,True,,False,transformation error,False,
3167,True,,False,transformation error,False,
3168,True,,False,transformation error,False,
3169,True,,False,transformation error,False,
3170,True,,False,transformation error,False,
3171,True,,False,transformation error,False,
3172,True,,False,transformation error,False,
3173,True,,False,transformation error,False,
3174,True,,False,transformation error,False,
3175,True,,False,transformation error,False,
3176,True,,False,transformation error,False,
3177,True,,False,transformation error,False,
3178,True,,False,transformation error,False,
3180,True,,False,transformation error,False,
3182,True,,False,transformation error,False,
3183,True,,False,transformation error,False,
3184,True,,False,transformation error,False,
3185,True,,False,transformation error,False,
3187,True,,False,transformation error,False,
3188,True,,False,transformation error,False,
3189,True,,False,transformation error,False,
3190,True,,False,transformation error,False,
3191,True,,False,transformation error,False,
3192,True,,False,transformation error,False,
3193,True,,False,transformation error,False,
3195,True,,False,transformation error,False,
3196,True,,False,transformation error,False,
3198,True,,False,transformation error,False,
3199,True,,False,transformation error,False,
3200,True,,False,transformation error,False,
3201,True,,False,transformation error,False,
3202,True,,False,transformation error,False,
3203,True,,False,transformation error,False,
3204,True,,False,transformation error,False,
3205,True,,False,transformation error,False,
3206,True,,False,transformation error,False,
3207,True,,False,transformation error,False,
3208,True,,False,transformation error,False,
3209,True,,False,transformation error,False,
3211,True,,False,transformation error,False,
3212,True,,False,transformation error,False,
3213,True,,False,transformation error,False,
3214,True,,False,transformation error,False,
3215,True,,False,transformation error,False,
3216,True,,False,transformation error,False,
3217,True,,False,transformation error,False,
3218,True,,False,transformation error,False,
3219,True,,False,transformation error,False,
3220,True,,False,transformation error,False,
3221,True,,False,transformation error,False,
3222,True,,False,transformation error,False,
3223,True,,False,transformation error,False,
3224,True,,False,transformation error,False,
3225,True,,False,transformation error,False,
3227,True,,False,transformation error,False,
3228,True,,False,transformation error,False,
3232,True,,False,transformation error,False,
3233,True,,False,transformation error,False,
3234,True,,False,transformation error,False,
3235,True,,False,transformation error,False,
3236,True,,False,transformation error,False,
3237,True,,False,transformation error,False,
3238,True,,False,transformation error,False,
3239,True,,False,transformation error,False,
3241,True,,False,transformation error,False,
3242,True,,False,transformation error,False,
